idx	X	Y
3364	6654.238025655844	1553.711098584149
3365	6660.611722103419	1536.885541297345
3366	6660.613205791403	1536.891905999971
3367	6660.793653409991	1535.723513501622
3368	6660.795510086514	1535.722606891442
3369	6664.567937311112	1528.158168287569
3370	6664.581868253054	1528.143618370397
3371	6665.275840814077	1525.880195804467
3372	6665.264027219619	1525.886518241337
3373	6668.148893096632	1517.783778194057
3374	6668.149905054902	1517.781114859137
3375	6668.807173145508	1516.671244377199
3376	6668.858435116513	1516.692005544518
3377	6670.39116018147	1512.007860717059
3378	6670.378488228474	1512.002915392801
3379	6673.055310642573	1505.484667263981
3380	6673.060286480287	1505.472429228035
3381	6677.481042133269	1498.027721884192
3382	6677.546899843018	1498.142420667765
3383	6680.701601579372	1491.734814597848
3384	6680.700383962013	1491.735282809563
3385	6689.069220897675	1477.135592114068
3386	6689.066983118134	1477.129526659407
3387	6689.379673481365	1476.15868163096
3388	6689.38034842172	1476.15535693115
3389	6705.838643609967	1449.099589555291
3390	6705.837901902832	1449.106221730538
3391	6728.270916843833	1423.714166111549
3392	6728.272708596241	1423.712641527346
3393	6742.566037154279	1406.321654860045
3394	6742.566891515135	1406.318785733851
3395	6743.177639456461	1405.332647768188
3396	6743.172445886415	1405.31374005317
3397	6762.413399908494	1382.253724568179
3398	6762.416494781542	1382.257325712844
3399	6763.159855287126	1381.511463420976
3400	6763.151378575908	1381.502778383716
3401	6774.643349879	1368.217274907728
3402	6774.64969475091	1368.221188948157
3403	6775.274496681374	1367.276590454157
3404	6775.262677475083	1367.268239255553
3405	6787.529158621898	1352.751712735421
3406	6787.530646332117	1352.750649414701
3407	6789.924699228689	1350.550652476689
3408	6789.91925895915	1350.551914475108
3409	6794.452100666354	1346.181753033378
3410	6794.449492910805	1346.183016182219
3411	6805.291222507042	1337.506744249734
3412	6805.289275340322	1337.5067980301
3413	6818.342468865197	1325.638876789307
3414	6818.344020862757	1325.636023956568
3415	6822.554219230234	1322.997899122024
3416	6822.556269955062	1322.996380258402
3417	6831.521333139727	1316.016077325576
3418	6831.547200510432	1316.001474581997
3419	6833.471329709707	1314.909292860092
3420	6833.472523152936	1314.910051602846
3421	6860.24773469837	1295.702541856807
3422	6860.249656301329	1295.701712067348
3423	6860.671926425358	1294.850166206298
3424	6860.744900491459	1294.833704750631
3425	6881.757042014161	1286.912303019479
3426	6881.770079483677	1286.910621966711
3427	6891.670368018577	1282.579102220836
3428	6891.642702320877	1282.572770633245
3429	6903.709457812146	1276.480290927747
3430	6903.714584318607	1276.477017961303
3431	6915.944721475972	1272.940276919702
3432	6915.945111516762	1272.93987738829
3433	6916.979607603876	1272.389689799288
3434	6916.976626165958	1272.390139410322
3435	7009.057528316428	1239.441076197924
3436	7009.071192964907	1239.445853833829
3437	7010.05495370749	1238.906283485856
3438	7010.053698921322	1238.905201860559
3439	7019.288906282659	1235.876100454528
3440	7019.289779617538	1235.875665999433
3441	7020.138170266989	1235.196791478842
3442	7020.132660878141	1235.198309585155
3443	7039.746144847161	1229.039453267327
3444	7039.750729074581	1229.039170786925
3445	7049.162570494279	1226.915701654807
3446	7049.165646797258	1226.914741186834
3447	7049.880356981262	1225.983676532088
3448	7049.82397243325	1225.97329565937
3449	7059.175963840939	1222.823038544214
3450	7059.18180111407	1222.822617593995
3451	7060.286285609786	1222.272443018588
3452	7060.284404835321	1222.272606675089
3453	7061.406844080427	1221.884079359366
3454	7061.406886634585	1221.878736729849
3455	7080.568041881495	1216.921914937212
3456	7080.520152254573	1216.942763914869
3457	7080.658097857194	1216.893424292311
3458	7080.656545389263	1216.892740190435
3459	7087.361686447127	1214.022076912481
3460	7087.375642977847	1214.023053454732
3461	7097.298719353711	1210.155331701735
3462	7097.299034494655	1210.154680945089
3463	7103.009071625632	1208.441728923329
3464	7103.010918577375	1208.441069352847
3465	7116.15021559479	1204.888393943191
3466	7116.150860432123	1204.887620278747
3467	7117.391993165741	1204.448416417717
3468	7117.381635542793	1204.446422883974
3469	7119.84835843324	1203.795955721761
3470	7119.853753327355	1203.79529388
3471	7120.952007426101	1203.416993625727
3472	7120.949927992703	1203.416993657621
3473	7163.697393301233	1194.682235572638
3474	7163.713121648471	1194.686985201357
3475	7164.827713040998	1194.119406017613
3476	7164.821047768725	1194.118618538209
3477	7170.946567682812	1192.500422641389
3478	7170.950766838129	1192.499401570446
3479	7172.167741525637	1192.239337006783
3480	7172.169775959811	1192.235003518197
3481	7207.379214886993	1184.27692351896
3482	7207.414966882991	1184.284723226589
3483	7208.446467969809	1183.758265330558
3484	7208.444048026832	1183.751628034284
3485	7243.824886962892	1175.568631921903
3486	7243.883144755257	1175.573633298417
3487	7248.726801137588	1173.573336127199
3488	7248.726801136875	1173.5733361279
3489	7256.963735037555	1170.944935062078
3490	7256.955645624975	1170.946228314434
3491	7258.349949208045	1170.378694333972
3492	7258.353428871857	1170.377037125785
3493	7286.3293141736	1162.581332970056
3494	7286.669805620298	1162.573017258546
3495	7317.554078842774	1153.047828169804
3496	7317.558402478267	1153.044453150492
3497	7320.158101119106	1151.7532697411
3498	7320.15810112007	1151.753269741369
3499	7333.003238413658	1147.961226949927
3500	7333.023883571986	1147.971549029083
3501	7334.980599716563	1147.259262280103
3502	7334.988113538274	1147.25670825979
3503	7347.826106734859	1142.306684576059
3504	7347.843767042569	1142.304143339956
3505	7358.308694861412	1137.871391076206
3506	7358.314697040781	1137.871527311139
3507	7376.133150099374	1139.885759125541
3508	7376.136060109701	1139.885561329453
3509	7428.001694706581	1155.870107183305
3510	7428.018499952944	1155.881036734462
3511	7428.444514527951	1156.724316758927
3512	7428.446754927006	1156.724486100927
3513	7443.505066458089	1159.277366018818
3514	7443.542371580202	1159.270619277596
3515	7485.291735997183	1167.337893972188
3516	7485.300757064163	1167.337221997363
3517	7498.331979375243	1171.670670927317
3518	7498.330615062702	1171.676677752491
3519	7523.67340580441	1175.228438938444
3520	7523.715609953321	1175.225785303216
3521	7526.446932398022	1175.758744197838
3522	7526.449510461182	1175.759434486464
3523	7527.611957508924	1176.104222549575
3524	7527.609599526472	1176.105552911883
3525	7579.81713414145	1187.129036463756
3526	7579.82958983649	1187.132268546434
3527	7581.120508880717	1187.461392489096
3528	7581.122493129568	1187.46260703625
3529	7588.313374770564	1189.8497164702
3530	7588.305805600662	1189.850638137077
3531	7589.31064811986	1190.301494966401
3532	7589.40849147361	1190.268335348017
3533	7617.293035579753	1196.925722131235
3534	7617.201493825763	1196.903404975628
3535	7617.35923368256	1196.953988545508
3536	7617.318516167637	1196.932143137878
3537	7635.722132675269	1199.439959715061
3538	7635.72333343449	1199.440158290648
3539	7636.912376309784	1199.648066312426
3540	7636.910393198331	1199.647560291105
3541	7638.322626778377	1199.904503596983
3542	7638.317627877427	1199.907595005006
3543	7644.888332692904	1200.880808991817
3544	7644.887575819527	1200.881982940871
3545	7647.299238843366	1201.529055635944
3546	7647.28958663908	1201.537602149108
3547	7682.545742678937	1209.311602352523
3548	7682.548841672516	1209.312467156885
3549	7694.482208480252	1212.119173318512
3550	7694.544342628632	1212.139536027096
3551	7709.419098138625	1217.32738348185
3552	7709.410820589273	1217.326458570405
3553	7710.41048978671	1217.68134014587
3554	7710.435701255698	1217.682257134357
3555	7711.672824986826	1218.040805325412
3556	7711.674925511345	1218.039204518892
3557	7726.061728266811	1222.38836052739
3558	7726.047930144226	1222.394301582277
3559	7733.569930230094	1225.335020640392
3560	7733.569635260167	1225.33550225967
3561	7741.836692153905	1229.774365396944
3562	7741.8323288246	1229.772956512105
3563	7742.751408162131	1230.427373151093
3564	7742.755357070077	1230.42873857173
3565	7753.674113186252	1234.926554689399
3566	7753.673072368055	1234.926023652048
3567	7754.64275237978	1235.397031532075
3568	7754.652836637647	1235.399257496941
3569	7768.489483285905	1240.222967948276
3570	7768.480644067912	1240.223505785194
3571	7774.889007453386	1242.837659378759
3572	7774.892266247675	1242.834177967348
3573	7801.552324898231	1257.112344947166
3574	7801.530775418504	1257.120275662586
3575	7802.522154305462	1257.658648040315
3576	7802.522190103117	1257.6586716907
3577	7818.888866979952	1266.621184065644
3578	7818.876013354172	1266.616738596741
3579	7819.741350413234	1267.368825033129
3580	7819.749520617966	1267.375712467728
3581	7832.110172868069	1273.642240823487
3582	7832.115081229144	1273.644674873771
3583	7836.002947503085	1275.980499925987
3584	7835.993736327052	1275.983448827669
3585	7851.480897942308	1285.063927201649
3586	7851.481203604487	1285.064536613116
3587	7856.873686029586	1289.651904976899
3588	7856.880526678139	1289.638404570231
3589	7865.983550645552	1296.821868180146
3590	7865.981343334471	1296.820239159244
3591	7871.832628979847	1302.492921222127
3592	7871.833873369821	1302.486695831817
3593	7900.231932046328	1323.781010385262
3594	7900.233570351679	1323.790490313689
3595	7901.133406463236	1324.633324422558
3596	7901.136579418134	1324.643859457984
3597	7901.909683460927	1325.522486812146
3598	7901.9081732564	1325.521627238436
3599	7904.135957960926	1326.514673930387
3600	7904.137961338743	1326.514590622134
3601	7910.003181217159	1330.386114834513
3602	7909.996897047796	1330.382675948647
3603	7918.036012282107	1336.28898543749
3604	7918.039010106518	1336.289125957198
3605	7925.041885454865	1340.359350730173
3606	7925.039687751428	1340.357193132454
3607	7941.001350480142	1351.61661164449
3608	7941.00136625301	1351.615022870061
3609	7959.844968543605	1367.699761850351
3610	7959.856354320368	1367.644897092648
3611	7960.606378997031	1368.55065919111
3612	7960.601654516752	1368.549804844645
3613	7969.109070081734	1380.174240230321
3614	7969.099651226582	1380.184536188714
3615	7969.98831520017	1381.069837836148
3616	7969.987667157203	1381.070634054937
3617	7980.189642824561	1394.495116782789
3618	7980.18079046579	1394.489511194661
3619	7980.867287656799	1395.413679947591
3620	7980.872928443522	1395.418207248288
3621	7985.333814917659	1401.048935815057
3622	7985.335857291258	1401.054676440329
3623	7985.925414755499	1402.015726112201
3624	7985.937428702357	1402.025547645003
3625	7993.75512524014	1414.615031019453
3626	7993.757847554464	1414.620636791298
3627	7993.921990301888	1414.874411283443
3628	7993.913009686216	1414.871198236612
3629	8001.616473169087	1425.651125899239
3630	8001.616473169041	1425.651125900238
3631	8002.303086841296	1426.549256904676
3632	8002.302541689841	1426.547809889346
3633	8018.967004009485	1450.475574009397
3634	8018.967971971307	1450.482543496879
3635	8022.82919118989	1454.722645389533
3636	8022.829191190488	1454.722645390334
3637	8036.099538036287	1476.632966948193
3638	8036.100547816174	1476.635645605931
3639	8036.16949087844	1477.732730606225
3640	8036.173273619396	1477.739337478332
3641	8044.233172344396	1491.413197641491
3642	8044.22123004574	1491.4106231563
3643	8044.578443632098	1492.469396074375
3644	8044.579485229996	1492.474441246531
3645	8054.65259303434	1514.478061850068
3646	8054.630800288473	1514.518337182496
3647	8054.824908093692	1515.723187911955
3648	8054.825289279698	1515.717424484356
3649	8057.526170790435	1523.764891907344
3650	8057.528419483621	1523.770885925187
3651	8057.993251064808	1524.999212277796
3652	8057.992310307764	1525.00052081629
3653	8059.383708313076	1529.668393286172
3654	8059.384181944332	1529.668878864998
3655	8059.560573948306	1530.84429591967
3656	8059.560902615621	1530.851525415655
3657	8062.944584897655	1545.745411955637
3658	8062.945365496692	1545.748602525617
3659	8063.153755686629	1546.9992871519
3660	8063.152858877748	1546.997569448742
3661	8065.311364974364	1556.459892206189
3662	8065.31276226353	1556.46482423532
3663	8065.852427036586	1558.816696115712
3664	8065.848284277948	1558.822128779857
3665	8068.521599880328	1570.691128204982
3666	8068.517803789552	1570.681049826941
3667	8069.771805276553	1581.72072531664
3668	8069.769953790767	1581.72352791939
3669	8069.944434950255	1584.183389685609
3670	8069.944514314803	1584.183463114835
3671	8070.447334373163	1595.282282026579
3672	8070.445629684225	1595.280685606494
3673	8074.294090294838	1635.972784732286
3674	8074.294220828001	1635.974167006908
3675	8074.580492681648	1648.298515565923
3676	8074.583278306062	1648.297323740954
3677	8072.462851110834	1658.968557908723
3678	8072.457892434907	1658.979758694926
3679	8072.152359947998	1660.20740383157
3680	8072.152442677868	1660.208218764276
3681	8069.406181402167	1676.504859303531
3682	8069.402042409626	1676.514188842519
3683	8069.163950484527	1677.847998915148
3684	8069.163728644921	1677.845102749076
3685	8068.803581593837	1680.576897575985
3686	8068.801343708353	1680.585459611392
3687	8068.50299062969	1682.99055437198
3688	8068.499220544897	1683.067965714858
3689	8065.571090614288	1693.830805240753
3690	8065.572046773613	1693.841946208381
3691	8065.378530873129	1695.095802209625
3692	8065.389431605429	1695.101431757311
3693	8064.930417074981	1696.302176196722
3694	8064.929134124733	1696.302553639362
3695	8063.045852066162	1706.69260291988
3696	8063.053247364401	1706.682378500376
3697	8062.850505431469	1707.878331167493
3698	8062.835557372199	1707.893607852496
3699	8057.324083884235	1722.804116338312
3700	8057.273154184882	1722.854588050875
3701	8055.722854345736	1727.988917549158
3702	8055.708086394504	1727.988224096344
3703	8054.177948565116	1731.583242651767
3704	8054.191337433486	1731.557465300852
3705	8048.038183046351	1743.696087334001
3706	8048.017078110574	1743.711042094389
3707	8047.337691376547	1745.13553917838
3708	8047.336441812728	1745.128446048118
3709	8046.7698425111	1746.403338582907
3710	8046.76930720982	1746.405742379108
3711	8041.981489562078	1754.936117634262
3712	8042.036828590436	1754.92094829697
3713	8035.274006724957	1767.63303711716
3714	8035.274006724913	1767.633037116161
3715	8034.592389148102	1768.908170063616
3716	8034.676973495864	1768.849634112018
3717	8033.84872468863	1770.163266304892
3718	8033.842909799142	1770.180861575957
3719	8027.840052363116	1780.444345860219
3720	8027.828477773143	1780.463860167277
3721	8027.030211415592	1781.817644551993
3722	8027.032387009301	1781.8154834546
3723	8019.758739234788	1791.940417813556
3724	8019.749665413558	1791.949449679236
3725	8018.733073266284	1793.114482658387
3726	8018.737611725542	1793.107570164306
3727	7993.545046225968	1823.522101379758
3728	7993.540631337922	1823.52822510674
3729	7990.374744769432	1828.080166148622
3730	7990.358680866676	1828.088577139798
3731	7972.095956808123	1846.379696893383
3732	7971.965881879994	1846.492639881295
3733	7952.938514118893	1866.79259972242
3734	7952.893066992258	1866.818825983256
3735	7951.909581214711	1867.869739559047
3736	7951.871506369484	1867.90148116382
3737	7947.503102697302	1871.774723331789
3738	7947.503237066268	1871.770461423629
3739	7946.465138693401	1872.941378245813
3740	7946.517866022002	1872.900424003885
3741	7940.636365816023	1877.806602080228
3742	7940.60995919638	1877.817883771813
3743	7903.103642747242	1906.20283629451
3744	7903.109926906688	1906.189934255271
3745	7901.415158156581	1907.407735736575
3746	7901.388536637462	1907.429809363311
3747	7883.795371604295	1918.815743029378
3748	7883.80178954303	1918.813539576162
3749	7880.523640535424	1920.850185826108
3750	7880.475279834881	1920.868846412282
3751	7863.993455510949	1930.030216511048
3752	7863.966428095909	1930.040761513303
3753	7861.012315112678	1931.511183851528
3754	7861.012261723275	1931.508403282087
3755	7850.216798607712	1936.512330605855
3756	7850.191381664704	1936.523725501148
3757	7836.727077441888	1942.782069797423
3758	7836.701453752871	1942.784244055207
3759	7834.364522767991	1943.646879521816
3760	7834.327505896205	1943.662601467032
3761	7810.852916196193	1952.61712142856
3762	7810.850922039833	1952.620573122963
3763	7808.450242399021	1953.806811062857
3764	7808.371509438072	1953.832176407585
3765	7756.956880185987	1969.325952149423
3766	7756.979423707783	1969.315130362387
3767	7752.306439321089	1970.352431010343
3768	7752.181239643433	1970.397296887166
3769	7691.901248153576	1983.110538575135
3770	7691.576865119124	1983.17911480055
3771	7663.082833296946	1985.795557744726
3772	7730.044769100497	2009.714645321343
3773	7733.163987856152	2010.746019882678
3774	7765.921985436241	2025.53580370483
3775	7768.56331780024	2025.748669773991
3776	7827.285163736334	2053.833028047092
3777	7830.124696603759	2053.748659353566
3778	7908.327012202978	2093.291781572077
3779	7911.033852327734	2093.797794366169
3780	7972.786433716626	2118.504068988556
3781	7974.51746049765	2119.346639256543
3782	7988.938320032471	2126.186470103613
3783	7999.073199115232	2130.792592479782
3784	8018.180140733709	2136.635665776263
3785	8022.398573095338	2136.654526560043
3786	8022.400299529742	2136.65381738343
3787	8024.351761865138	2137.157408023115
3788	8024.3379597555	2137.15613355829
3789	8028.088605889144	2139.226317374908
3790	8028.146733040424	2139.253081660054
3791	8029.628730039261	2140.227485766794
3792	8029.680153880036	2140.260023496689
3793	8031.866887532021	2143.133908715348
3794	8074.952509420306	2163.229859731537
3795	8094.084274236568	2170.181676159084
3796	8094.072198970783	2170.17571019183
3797	8094.267003542946	2171.487064420432
3798	8121.964571689997	2183.63276584101
3799	8128.906112537522	2185.288419776161
3800	8128.900018950214	2185.287022505128
3801	8129.531676791142	2186.474357915524
3802	8155.228105239773	2196.688982678926
3803	8156.550637733987	2197.262101338379
3804	8191.745350308384	2210.5735876299
3805	8193.127754216617	2211.149918511328
3806	8250.146138763619	2235.943438012708
3807	8251.245186204098	2236.442124345894
3808	8274.147223118314	2244.792249831444
3809	8275.14385946521	2245.467230734168
3810	8306.125967921198	2257.2216292613
3811	8306.78169556359	2258.140340369245
3812	8416.889673362122	2296.183029683378
3813	8426.633484539667	2299.724977424802
3814	8426.62998506119	2299.726883060859
3815	8427.463400091721	2300.630582740084
3816	8458.007622336976	2311.918960232612
3817	8459.104482684157	2312.487416283718
3818	8485.307453699286	2320.938100570718
3819	8493.874992260236	2324.342209569328
3820	8513.602544129742	2330.181120728035
3821	8514.65395570617	2330.727864752652
3822	8523.648553838011	2333.276180081142
3823	8526.234041965054	2333.578714014152
3824	8526.231402343692	2333.577919166599
3825	8527.464757104215	2333.878951207058
3826	8527.46951326881	2333.880571407613
3827	8532.364632815541	2336.768622244555
3828	8540.584849843919	2339.866480313781
3829	8541.61424981965	2340.548601958746
3830	8549.143481647279	2343.870963963368
3831	8550.267893205764	2344.384489006312
3832	8590.49953430875	2359.035730856538
3833	8591.615230638763	2359.46083764872
3834	8616.706812597953	2367.594954231157
3835	8617.599142786035	2368.319202107328
3836	8640.04894777566	2375.033457280885
3837	8641.070511330418	2375.525066419659
3838	8672.772723486389	2386.001448506695
3839	8673.975942590972	2386.321533020183
3840	8707.402491558471	2397.206474809559
3841	8708.594568013086	2397.794723781275
3842	8721.36695256106	2402.459066304939
3843	8725.874108557924	2403.938075919245
3844	8745.101682483524	2410.307068963874
3845	8746.181851663772	2410.896217399597
3846	8771.980081721591	2418.151866793423
3847	8773.050028342401	2418.687707297379
3848	8829.424220150806	2435.355250765929
3849	8830.575063037373	2435.539418781142
3850	8850.379720197299	2441.451403161523
3851	8851.201682969611	2442.162751565014
3852	8909.07465384858	2459.233764625804
3853	8910.091663071129	2459.730159480959
3854	8923.778205099512	2463.725257439742
3855	8925.03147438903	2464.081893706026
3856	8948.106345784206	2470.726434751638
3857	8949.263365889554	2471.055469016379
3858	8964.1992266165	2475.270552964132
3859	8965.292706551831	2475.836430131665
3860	8973.425037909808	2478.300154046437
3861	8974.506144802683	2478.901039238804
3862	8986.343900959273	2481.987566026349
3863	8987.552430732569	2482.278227004587
3864	9014.699876602161	2489.54251925636
3865	9015.923305629865	2489.860190975538
3866	9027.638026467423	2493.328127052339
3867	9028.72752803902	2493.738418991821
3868	9094.239641912176	2513.699602528292
3869	9095.406286595957	2514.203105418085
3870	9124.318728593775	2523.032135339471
3871	9125.306838986657	2523.773036655316
3872	9138.202248567253	2525.836774761897
3873	9139.850057583953	2526.233848530856
3874	9143.092722078058	2527.040946114515
3875	9144.586663711198	2527.409528778674
3876	9163.732150236738	2532.798805343563
3877	9164.93188423969	2532.65212560804
3878	9186.023868323064	2538.438608591106
3879	9187.121096544892	2538.24170548352
3880	9187.127376329048	2538.243246651942
3881	9191.48465750469	2539.681905826535
3882	9250.564085268277	2552.657664915649
3883	9251.751059687431	2552.976852797368
3884	9266.382644322202	2556.212998335909
3885	9267.519609465846	2556.423868878467
3886	9288.641282540586	2561.319637128338
3887	9289.772864407354	2561.604157077357
3888	9290.931512348638	2561.880507767469
3889	9292.176058937726	2562.094469345723
3890	9292.182193019431	2562.096899138066
3891	9294.32149641178	2563.036802626037
3892	9320.756801348969	2568.923938138248
3893	9323.082079199852	2569.279070425118
3894	9323.069296107569	2569.276112595304
3895	9326.422408194492	2570.47077840811
3896	9364.975692537493	2579.449520043021
3897	9366.029707447251	2579.908550289988
3898	9376.441102189856	2582.531500941374
3899	9377.627393182403	2582.863328078679
3900	9388.008556547367	2584.623348369209
3901	9394.053185131645	2585.362420272652
3902	9394.054453939159	2585.363159854948
3903	9395.059905875245	2585.892150583195
3904	9395.060746246232	2585.891472042478
3905	9395.885311359591	2586.469798521532
3906	9407.155850803236	2589.685587929434
3907	9408.244149177463	2590.053907376167
3908	9427.515815240618	2594.070920488282
3909	9428.672565201723	2593.924504508251
3910	9428.662734755093	2593.921789564507
3911	9437.670300716389	2596.42118593781
3912	9443.393535843272	2597.78560516694
3913	9444.424557831673	2598.147216165018
3914	9460.165407861721	2601.917577918225
3915	9461.219978326648	2602.274251621839
3916	9494.056361831772	2609.88534350404
3917	9499.851362567384	2610.726330169601
3918	9499.859464765406	2610.729218637479
3919	9501.064603221719	2611.375479699391
3920	9511.123933253817	2613.475276375294
3921	9512.12518859977	2613.792833314466
3922	9520.008115506291	2615.454773624683
3923	9521.116509916406	2615.876352003889
3924	9571.550682993326	2626.713105833159
3925	9572.696535964209	2626.749281217191
3926	9587.438410449664	2630.480156048739
3927	9593.175022853589	2631.457398241605
3928	9598.618310566162	2632.867274675421
3929	9599.868826328984	2633.019501198158
3930	9599.871091841364	2633.019805194618
3931	9603.366438739158	2633.889919793413
3932	9603.356214448002	2633.887386670584
3933	9604.272947087356	2634.614447672834
3934	9615.551983315629	2639.128547614587
3935	9616.213440823129	2639.991607537985
3936	9626.921297088211	2640.314141425572
3937	9627.883436212611	2640.041841622222
3938	9627.884990109003	2640.042174531905
3939	9634.548313953117	2641.974034002949
3940	9690.01875243925	2655.127955718118
3941	9691.069398081647	2655.65007974878
3942	9729.612088584629	2665.093901286405
3943	9730.797826907074	2665.201689999215
3944	9763.845284765845	2672.332729830825
3945	9769.619239889384	2673.60941249797
3946	9785.515507801498	2676.729123880557
3947	9786.637137202484	2676.973812929412
3948	9796.823791002127	2679.263507278848
3949	9798.030950271506	2679.504236298869
3950	9840.008493547099	2689.174688500044
3951	9841.089913811848	2689.175026222001
3952	9841.089841311852	2689.17497519701
3953	9846.85086040137	2690.379330316844
3954	9867.306049846778	2695.070574639554
3955	9868.484425626924	2695.343922920552
3956	9880.094488623879	2697.864783878867
3957	9881.263279359406	2698.121229919146
3958	9906.05891789421	2703.385670100475
3959	9907.247627577548	2703.657611201635
3960	9926.902450488004	2707.369731352925
3961	9928.004766741917	2707.703736252039
3962	9983.307833616265	2718.228210297941
3963	9984.377653389565	2718.629920702193
3964	9998.972107906338	2721.735565219691
3965	10000.17789104035	2721.799174777555
3966	10074.3035419588	2735.245314218258
3967	10075.3880935972	2735.42030768495
3968	10122.1880393413	2743.542159689249
3969	10123.4405230782	2743.823196409884
3970	10161.95989470857	2751.976950972388
3971	10163.29140453834	2752.134596837012
3972	10173.95198340873	2754.190233712047
3973	10175.13381094347	2754.470981210435
3974	10178.65725514276	2755.236665097222
3975	10179.82424050968	2755.306669417254
3976	10220.75304534998	2764.151090872362
3977	10230.34173306528	2766.324383442916
3978	10245.66053588881	2769.124064750692
3979	10246.80564386437	2769.325715745601
3980	10289.9603850955	2778.268202952744
3981	10290.97311870053	2778.065454293602
3982	10326.07217206466	2784.334030294844
3983	10327.18841407689	2784.398100745548
3984	10341.90515032352	2787.044806437014
3985	10343.06618197878	2787.458808076489
3986	10366.36649033707	2792.135439490021
3987	10367.2000286843	2791.482713489421
3988	10367.2001920549	2791.48276422088
3989	10368.60278805935	2791.788971550226
3990	10368.59904991834	2791.787784813413
3991	10369.76688342224	2792.078077006614
3992	10369.76956795674	2792.078808254446
3993	10372.28170823938	2792.913285737371
3994	10384.83821745948	2796.022946951284
3995	10386.05982601105	2796.381501489697
3996	10421.89162943582	2804.348492418627
3997	10437.4840515106	2807.249535244445
3998	10437.47862484745	2807.248217487888
3999	10441.46704400962	2808.585153447372
4000	10454.51105925917	2811.36096460633
4001	10454.56520886588	2811.353792836614
4002	10465.41695976747	2813.841177997265
4003	10466.64387907181	2814.226481383678
4004	10494.28038901592	2820.055896002099
4005	10496.92093116309	2820.704572790472
4006	10506.58742452207	2822.678629746717
4007	10507.87278793986	2822.824791704805
4008	10518.73280897203	2824.624224230055
4009	10521.1624717507	2824.523306459825
4010	10521.16351818473	2824.522535386027
4011	10523.93043655818	2825.113521977079
4012	10537.93351707215	2827.702993071523
4013	10539.26958158624	2828.08343380795
4014	10556.17942879192	2830.962465971255
4015	10557.61655073088	2831.164149574113
4016	10570.74840044286	2832.970659130221
4017	10572.07002243854	2832.988865631459
4018	10578.75877672562	2833.987268573379
4019	10580.03460201426	2834.049368746105
4020	10626.46111498002	2837.196594013952
4021	10627.32226622698	2835.234586389122
4022	10667.49994539197	2831.867904253993
4023	10662.40619107826	2821.728207272714
4024	10662.3417954472	2821.71891814323
4025	10713.22013087612	2842.551191077479
4026	10738.99016526309	2835.337027675844
4027	10689.9537062831	2812.224339580818
4028	10689.46524708332	2812.06299763235
4029	10685.91939621125	2808.350715323551
4030	10685.97138406336	2808.384742490117
4031	10683.19399016127	2804.80675916422
4032	10683.18587642254	2804.799240591356
4033	10669.79261162169	2781.937661135004
4034	10669.79283249467	2781.940581474616
4035	10669.21200090641	2780.758866541111
4036	10669.22551973373	2780.772980743511
4037	10662.30076963118	2744.900110496165
4038	10662.30350728081	2744.896102769241
4039	10662.19904174138	2743.635220197458
4040	10662.20171234425	2743.63661985554
4041	10664.03353838057	2733.807677628404
4042	10664.04083403906	2733.810044848681
4043	10664.23143299616	2732.751918932501
4044	10664.2222587237	2732.744833660689
4045	10671.83904588416	2718.776767526429
4046	10671.83399978634	2718.781225388281
4047	10677.51926705092	2710.660324424479
4048	10677.51369544814	2710.656218146733
4049	10678.25355726506	2709.92816017332
4050	10678.26252408835	2709.933681764668
4051	10686.21847663775	2703.328002599266
4052	10686.22253619965	2703.329983732743
4053	10687.13549651724	2702.687740343256
4054	10687.12537721632	2702.673285943995
4055	10696.81953025723	2696.400903833764
4056	10696.82340262879	2696.403254843398
4057	10697.84046970419	2695.91220446736
4058	10697.83025749067	2695.901036396601
4059	10712.17744306736	2691.09191388206
4060	10712.17924333742	2691.092996249835
4061	10722.11627575575	2686.020318862136
4062	10722.15177566545	2686.041076274578
4063	10723.51317336083	2688.332358598198
4064	10723.50468114472	2688.330495395248
4065	10729.42804580297	2685.012204783025
4066	10729.42863395892	2685.012499892674
4067	10749.68556260258	2684.824000948772
4068	10749.6848800503	2684.823833903758
4069	10750.91993844197	2684.723388376772
4070	10750.91983368381	2684.722399162728
4071	10762.03472178603	2688.156585727049
4072	10762.02344214361	2688.148644083982
4073	10767.03100635549	2685.964994083935
4074	10767.07084302004	2686.012093487482
4075	10781.47484844308	2686.950796311973
4076	10781.5054782561	2686.974255504521
4077	10782.60284044433	2686.803560575792
4078	10782.60358020256	2686.804639008452
4079	10785.10554113024	2687.211345128714
4080	10785.09791733265	2687.200618883286
4081	10789.74820022352	2687.824893640839
4082	10789.74985734186	2687.826655247041
4083	10815.9898595436	2696.589913305374
4084	10815.99222730331	2696.5891380362
4085	10817.55020666264	2699.150750350945
4086	10817.46133799606	2699.107157735169
4087	10816.33706696993	2696.427892481176
4088	10816.33479856418	2696.423874273194
4089	10824.93523741552	2700.289908947231
4090	10824.94208705168	2700.297598567202
4091	10832.06972758077	2701.994384830895
4092	10832.07715438055	2701.999051950189
4093	10858.50360378994	2715.049958763545
4094	10858.50980339718	2715.055437124634
4095	10899.65497061762	2745.805608349356
4096	10899.67265401377	2745.817157595975
4097	10908.28918323891	2755.433095440229
4098	10908.30149450098	2755.445994575081
4099	10922.48851816309	2769.242421401745
